,team,date,cum_wins,games_played,win_record,opposing_team,point_diff,owr,ogp
12017,Kennesaw St.,03/02/2025,9,17,0.5294117647058824,Liberty,5,0.6875,16
12018,Kennesaw St.,03/08/2025,10,18,0.5555555555555556,Jacksonville St.,4,0.6666666666666666,18
12019,Kennesaw St.,03/13/2025,11,19,0.5789473684210527,New Mexico St.,3,0.5263157894736842,19
12020,Kennesaw St.,03/14/2025,11,20,0.55,Liberty,-2,0.75,20
12021,Kennesaw St.,11/05/2024,12,21,0.5714285714285714,Toccoa Falls,49,0.0,1
12022,Kennesaw St.,11/09/2024,12,22,0.5454545454545454,Cal Baptist,-4,0.6,20
12023,Kennesaw St.,11/13/2024,13,23,0.5652173913043478,Bryan,35,0.0,2
12024,Kennesaw St.,11/16/2024,14,24,0.5833333333333334,Presbyterian,18,0.4090909090909091,22
12025,Kennesaw St.,11/20/2024,15,25,0.6,Abilene Christian,6,0.47619047619047616,21
12026,Kennesaw St.,11/24/2024,16,26,0.6153846153846154,Rutgers,2,0.4583333333333333,24
12027,Kennesaw St.,11/28/2024,16,27,0.5925925925925926,UC Irvine,-17,0.8571428571428571,28
12028,Kennesaw St.,11/29/2024,17,28,0.6071428571428571,Towson,4,0.75,28
12029,Kennesaw St.,11/30/2024,17,29,0.5862068965517241,Kent St.,-7,0.6666666666666666,30
12030,Kennesaw St.,12/06/2024,18,30,0.6,Georgia St.,4,0.4827586206896552,29
12031,Kennesaw St.,12/18/2024,18,31,0.5806451612903226,Santa Clara,-20,0.5666666666666667,30
12032,Kennesaw St.,12/21/2024,18,32,0.5625,San Jose St.,-24,0.45454545454545453,33
12033,Kennesaw St.,12/29/2024,19,33,0.5757575757575758,Brewton Parker,35,0.0,2
12034,Florida A&M,01/04/2025,0,1,0.0,Bethune Cookman,-7,1.0,1
12035,Florida A&M,01/11/2025,0,2,0.0,Southern,-34,1.0,3
12036,Florida A&M,01/13/2025,0,3,0.0,Grambling St.,-7,0.25,4
12037,Florida A&M,01/18/2025,1,4,0.25,Arkansas Pine Bluff,10,0.0,3
12038,Florida A&M,01/20/2025,2,5,0.4,Mississippi Valley St.,30,0.0,4
12039,Florida A&M,01/25/2025,3,6,0.5,Alcorn St.,1,0.5,6
12040,Florida A&M,01/27/2025,4,7,0.5714285714285714,Jackson St.,10,0.7142857142857143,7
12041,Florida A&M,02/01/2025,5,8,0.625,Alabama A&M,16,0.375,8
12042,Florida A&M,02/03/2025,5,9,0.5555555555555556,Alabama St.,-1,0.5555555555555556,9
12043,Florida A&M,02/08/2025,6,10,0.6,Texas Southern,2,0.7,10
12044,Florida A&M,02/10/2025,7,11,0.6363636363636364,Prairie View A&M,11,0.2727272727272727,11
12045,Florida A&M,02/15/2025,8,12,0.6666666666666666,Jackson St.,5,0.6666666666666666,12
12046,Florida A&M,02/17/2025,9,13,0.6923076923076923,Alcorn St.,9,0.6153846153846154,13
12047,Florida A&M,02/22/2025,9,14,0.6428571428571429,Alabama St.,-1,0.6428571428571429,14
12048,Florida A&M,02/24/2025,9,15,0.6,Alabama A&M,-11,0.4,15
12049,Florida A&M,03/01/2025,10,16,0.625,Grambling St.,5,0.4,15
12050,Florida A&M,03/03/2025,10,17,0.5882352941176471,Southern,-3,0.875,16
12051,Florida A&M,03/08/2025,10,18,0.5555555555555556,Bethune Cookman,-1,0.7222222222222222,18
12052,Florida A&M,03/11/2025,11,19,0.5789473684210527,Prairie View A&M,9,0.21052631578947367,19
12053,Florida A&M,03/12/2025,11,20,0.55,Jackson St.,-15,0.7894736842105263,19
12054,Florida A&M,11/04/2024,11,21,0.5238095238095238,TCU,-46,0.47619047619047616,21
12055,Florida A&M,11/07/2024,11,22,0.5,SMU,-29,0.6086956521739131,23
12056,Florida A&M,11/11/2024,11,23,0.4782608695652174,Maryland,-31,0.75,24
12057,Florida A&M,11/19/2024,11,24,0.4583333333333333,Florida,-24,0.8518518518518519,27
12058,Florida A&M,11/22/2024,12,25,0.48,Trinity Baptist,42,0.0,3
12059,Florida A&M,11/29/2024,12,26,0.46153846153846156,Clemson,-28,0.8275862068965517,29
12060,Florida A&M,12/03/2024,13,27,0.48148148148148145,Presbyterian,3,0.4444444444444444,27
12061,Florida A&M,12/06/2024,14,28,0.5,Trinity FL,72,0.0,1
12062,Florida A&M,12/17/2024,14,29,0.4827586206896552,Utah,-30,0.5333333333333333,30
12063,Florida A&M,12/20/2024,14,30,0.4666666666666667,BYU,-46,0.7272727272727273,33
12064,Florida A&M,12/29/2024,14,31,0.45161290322580644,Tarleton St.,-10,0.375,32
12065,UC Riverside,01/02/2025,1,1,1.0,Long Beach St.,16,0.0,1
12066,UC Riverside,01/04/2025,1,2,0.5,UC Irvine,-24,1.0,2
12067,UC Riverside,01/09/2025,1,3,0.3333333333333333,Hawaii,-7,0.6666666666666666,3
12068,UC Riverside,01/16/2025,1,4,0.25,UC Santa Barbara,-3,1.0,4
12069,UC Riverside,01/18/2025,2,5,0.4,UC San Diego,4,0.6,5
12070,UC Riverside,01/23/2025,3,6,0.5,UC Irvine,4,0.8571428571428571,7
12071,UC Riverside,01/25/2025,4,7,0.5714285714285714,Cal St. Bakersfiel,4,0.75,4
12072,UC Riverside,01/30/2025,5,8,0.625,UC Davis,2,0.5,8
12073,UC Riverside,02/01/2025,6,9,0.6666666666666666,Cal Poly,18,0.2222222222222222,9
12074,UC Riverside,02/06/2025,6,10,0.6,UC San Diego,-20,0.7777777777777778,9
12075,UC Riverside,02/08/2025,7,11,0.6363636363636364,Cal St. Bakersfield,5,0.2,5
12076,UC Riverside,02/13/2025,7,12,0.5833333333333334,UC Davis,-1,0.5833333333333334,12
12077,UC Riverside,02/15/2025,8,13,0.6153846153846154,UC Santa Barbara,12,0.6153846153846154,13
12078,UC Riverside,02/20/2025,9,14,0.6428571428571429,Long Beach St.,21,0.07692307692307693,13
12079,UC Riverside,02/22/2025,9,15,0.6,Cal Poly,-112,0.35714285714285715,14
12080,UC Riverside,02/27/2025,10,16,0.625,Hawaii,6,0.375,16
12081,UC Riverside,03/06/2025,11,17,0.6470588235294118,CSUN,15,0.7058823529411765,17
12082,UC Riverside,03/08/2025,12,18,0.6666666666666666,Cal St. Fullerton,5,0.05555555555555555,18
12083,UC Riverside,03/13/2025,12,19,0.631578947368421,Cal Poly,-13,0.5,20
12084,UC Riverside,03/18/2025,12,20,0.6,Santa Clara,-39,0.5555555555555556,18
12085,UC Riverside,11/04/2024,12,21,0.5714285714285714,Oregon,-15,0.6818181818181818,22
12086,UC Riverside,11/08/2024,12,22,0.5454545454545454,BYU,-6,0.7083333333333334,24
12087,UC Riverside,11/12/2024,13,23,0.5652173913043478,Cal Baptist,1,0.5714285714285714,21
12088,UC Riverside,11/14/2024,14,24,0.5833333333333334,La Sierra,28,0.0,1
12089,UC Riverside,11/19/2024,14,25,0.56,Santa Clara,-42,0.5217391304347826,23
12090,UC Riverside,11/22/2024,15,26,0.5769230769230769,Colorado St.,2,0.8076923076923077,26
12091,UC Riverside,11/24/2024,16,27,0.5925925925925926,Alcorn St.,17,0.4230769230769231,26
12092,UC Riverside,11/30/2024,16,28,0.5714285714285714,Idaho,-12,0.42857142857142855,28
12093,UC Riverside,12/05/2024,17,29,0.5862068965517241,CSUN,4,0.6551724137931034,29
12094,UC Riverside,12/07/2024,18,30,0.6,Cal St. Fullerton,7,0.10714285714285714,28
12095,UC Riverside,12/15/2024,19,31,0.6129032258064516,St. Francis IL,23,0.0,2
12096,UC Riverside,12/18/2024,20,32,0.625,Montana St.,3,0.46875,32
12097,UC Riverside,12/21/2024,20,33,0.6060606060606061,UNLV,-13,0.5161290322580645,31
12098,UC Riverside,12/29/2024,21,34,0.6176470588235294,St. Thomas,2,0.7058823529411765,34
12099,Benedictine,12/03/2024,0,1,0.0,Northern Illinois,-19,0.17857142857142858,28
12100,Columbia International,11/04/2024,0,1,0.0,Furman,-58,0.6086956521739131,23
12101,Columbia International,12/02/2024,0,2,0.0,Jacksonville St.,-30,0.6666666666666666,30
12102,Columbia International,12/28/2024,0,3,0.0,Charleston Souther,-6,0.5384615384615384,13
12103,Columbia International,12/30/2024,0,4,0.0,UNC Asheville,-42,0.65625,32
12104,Toledo,01/04/2025,1,1,1.0,Western Michigan,6,0.0,1
12105,Toledo,01/07/2025,2,2,1.0,Eastern Michigan,3,0.5,2
12106,Toledo,01/10/2025,3,3,1.0,Central Michigan,2,0.0,3
12107,Toledo,01/14/2025,3,4,0.75,Akron,-7,0.75,4
12108,Toledo,01/18/2025,4,5,0.8,Ball St.,18,0.4,5
12109,Toledo,01/21/2025,4,6,0.6666666666666666,Kent St.,-19,0.5,6
12110,Toledo,01/24/2025,5,7,0.7142857142857143,Bowling Green,13,0.2857142857142857,7
12111,Toledo,01/28/2025,6,8,0.75,Ohio,3,0.625,8
12112,Toledo,02/01/2025,7,9,0.7777777777777778,Northern Illinois,4,0.1111111111111111,9
12113,Toledo,02/04/2025,8,10,0.8,Buffalo,13,0.2,10
12114,Toledo,02/08/2025,9,11,0.8181818181818182,James Madison,3,0.6666666666666666,12
12115,Toledo,02/11/2025,9,12,0.75,Miami OH,-12,0.9166666666666666,12
12116,Toledo,02/15/2025,9,13,0.6923076923076923,Eastern Michigan,-7,0.5384615384615384,13
12117,Toledo,02/18/2025,10,14,0.7142857142857143,Ball St.,1,0.5,14
12118,Toledo,02/21/2025,10,15,0.6666666666666666,Bowling Green,-1,0.4,15
12119,Toledo,02/25/2025,10,16,0.625,Kent St.,-40,0.625,16
12120,Toledo,03/01/2025,10,17,0.5882352941176471,Buffalo,-13,0.23529411764705882,17
12121,Toledo,03/04/2025,10,18,0.5555555555555556,Akron,-9,0.8888888888888888,18
12122,Toledo,03/07/2025,11,19,0.5789473684210527,Ohio,14,0.5263157894736842,19
12123,Toledo,03/13/2025,12,20,0.6,Ohio,5,0.5,20
12124,Toledo,03/14/2025,12,21,0.5714285714285714,Akron,-10,0.9047619047619048,21
12125,Toledo,11/04/2024,12,22,0.5454545454545454,Troy,-10,0.6956521739130435,23
12126,Toledo,11/09/2024,13,23,0.5652173913043478,Marshall,10,0.6666666666666666,21
12127,Toledo,11/13/2024,14,24,0.5833333333333334,Wright St.,9,0.5,22
12128,Toledo,11/16/2024,15,25,0.6,Detroit Mercy,15,0.23809523809523808,21
12129,Toledo,11/21/2024,15,26,0.5769230769230769,Stetson,-75,0.3333333333333333,24
12130,Toledo,11/22/2024,16,27,0.5925925925925926,Jacksonville St.,2,0.6785714285714286,28
12131,Toledo,11/23/2024,16,28,0.5714285714285714,UC San Diego,-35,0.8214285714285714,28
12132,Toledo,11/30/2024,16,29,0.5517241379310345,Oakland,-33,0.5384615384615384,26
12133,Toledo,12/07/2024,17,30,0.5666666666666667,Defiance,62,0.0,2
